"REGISTER_ID","OUTLET_ID","REGISTER_NAME","CASH_ACCOUNT","CASH_ACCOUNT_ID","BANK_ACCOUNT","BANK_ACCOUNT_ID","VERSION","DELETED_AT","REGION","GIFT_ACCOUNT","GIFT_ACCOUNT_ID"
"4099","382",MAKDYAFAML,Cash MAKDYAFAML,300000113282145,AL Jazeerah Bank MAKDYAFAML,300000113282136,,,SN,,
"4102","387",QATIFCC,Cash QATIFCC,300000126320045,AL Jazeerah Bank QATIFCC,300000126320048,,,SN,,
"4104","389",SALAMRYD2,Cash SALAMRYD2,300000131004941,AL Jazeerah Bank SALAMRYD2,300000131168065,,,SN,,
"4108","212",JUBAILMAL2,Cash JUBAILMAL2,300000147142403,AL Jazeerah Bank JUBAILMAL2,300000147142409,,,SN,,
"4359","402",JEDNUJOD,Cash JEDNUJOD,300000171373333,AL Jazeerah Bank JEDNUJOD,300000171373336,,,SN,,
"4500","1175",RASHIDMAD2,Cash RASHIDMAD2,300000160305561,AL Jazeerah Bank RASHIDMAD2,300000158604437,,,SN,,
"4517","1186",JUBGLRYMAL,Cash JUBGLRYMAL,300000184930693,Al Jazeerah Bank JUBGLRYMAL,300000224513366,,,SN,,
"4522","1203",JURSHIKHIR,Cash JURSHIKHIR,300000203126424,AL Jazeerah Bank JURSHIKHIR Account Acc# ,300000203126429,,,SN,,
"4526","1207",JEDPALMWAK,Cash JEDPALMWAK,300000203623665,AL Jazeerah Bank JEDPALMWAK Account Acc#,300000203623671,,,SN,,
"656","461",ARARWOMNM2,,,,,,,SA,,
"661","462",RYDAVNUMAL,,,,,,,SA,,
"663","463",SHQRBSATEN,,,,,,,SA,,
"359","175",MEDAD,CASH Medad Center,300000001545576,AL Jazeerah Bank Medad Center Account - Acc # 015795017321015,300000016780360,,,SA,,
"4224","250",Avenues,Cash Account Avenues MALL,300000157823512,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4225","251",Hall 4,Cash Account Hall 4,300000157823520,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"356","163",GRANADA,Cash Granada Mall,300000016020868,AL Jazeerah Bank Gernada Mall Account - Acc # 015795017321024,300000016780494,,,SA,,
"331","161",EHSAA,Cash AL IHSA MALL,300000003335885,AL Jazeerah Bank Al Ihsaa Mall Account - Acc # 015795017321028,300000016780567,,,SA,,
"334","160",DAREEN,Cash DAREEN MALL,300000003335873,AL Jazeerah Bank Dareen Mall Account - Acc # 015795017321034,300000016780585,,,SA,,
"371","216",SALAMAH,Cash SALMAH MALL,300000003335894,AL Jazeerah Bank Salma Mall Account - Acc # 015795017321033,300000016780582,,,SA,,
"330","157",ASEER,Cash ASSER MALL,300000003335900,AL Jazeerah Bank Aseer Mall Account - Acc # 015795017321031,300000016780576,,,SA,,
"333","154",AMWAJ,Cash AMUAJJ MALL,300000001573429,AL Jazeerah Bank Amwaj Mall Account - Acc # 015795017321027,300000016780564,,,SA,,
"335","188",WESTAVENUE,Cash WEST AVINEO,300000003335876,AL Jazeerah Bank West Avenuo Mall Account - Acc # 015795017321032,300000016780579,,,SA,,
"332","177",NAKJPLAZA,Cash AL NAKheel PLAZA,300000003335888,AL Jazeerah Bank Nakhel Plaza Account - Acc # 015795017321038,300000016780602,,,SA,,
"364","186",TALAMALL,Cash Tala Mall,300000003336226,AL Jazeerah Bank Tala Mall Account - Acc # 015795017321021,300000016780483,,,SA,,
"370","215",KHERAIS,Cash Khris Mall,300000003336230,AL Jazeerah Bank Khuris Mall Account - Acc # 015795017321019,300000016780476,,,SA,,
"349","167",JUBAIL,Cash AL JUBAIL MALL,300000003335879,AL Jazeerah Bank Jubail Mall Account - Acc # 015795017321030,300000016780573,,,SA,,
"376","221",TABOUK,Cash Tabuk Park Mall,300000003335897,AL Jazeerah Bank Tabouk Park Mall Account - Acc # 015795017321029,300000016780570,,,SA,,
"336","190",ZAHRAN,Cash AL DAHRAN MALL,300000003335882,AL Jazeerah Bank Dahran Mall Account - Acc # 015795017321039,300000016780606,,,SA,,
"348","169",KADI,Cash KADI MALL,300000003335891,AL Jazeerah Bank Kadi Mall Account - Acc # 015795017321036,300000016780593,,,SA,,
"367","168",JURIMALL,Cash JORI MALL,300000001573453,AL Jazeerah Bank Jory Mall Account - Acc # 015795017321035,300000016780588,,,SA,,
"4509","1191",RYDROSHN,Cash RYDROSHN,300000171373310,AL Jazeerah Bank RYDROSHN,300000171373320,,,SN,,
"353","173",MAKTOWER,CASH Makkah tower Branch,300000027801049,AL Jazeerah Bank MAKTOWER Account - Acc #,300000027775087,,,SA,,
"4226","252",Hall 8,Cash Account Hall 8,300000157823516,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4227","265",AVENUKIOSK,Cash Account Avenues Kiosk,300000157823524,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"3606","232",TAWAREN,CASH Tawaren Center Branch,300000001545572,AL Jazeerah Bank Tawaren Center Account - Acc # 015795017321023,300000016780490,,,SN,,
"4228","251",Hall 4.2,Cash Account Hall 4,300000157823520,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4229","252",Hall 8.2,Cash Account Hall 8,300000157823516,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"372","217",ALULA,CASH Al Ula Event Branch,300000018815020,AL Jazeerah Bank Ula Event Account - Acc # 015795017321041,300000018815015,,,SA,,
"369","214",ARARMALL,Cash Ararmall,300000028360221,AL Jazeerah Bank Ararmalld Account - Acc # 015795017321048,300000028360209,,,SA,,
"337","170",GRMALLHAIL,CashOth Mall Hail,300000028360215,AL Jazeerah Bank Oth Mall Hail Account - Acc # 015795017321045,300000028360200,,,SA,,
"362","181",RABWA,Cash Oth Mall Rabwa,300000028360218,AL Jazeerah Bank Oth Mall Rabwa Account - Acc # 015795017321047,300000028360206,,,SA,,
"355","153",EXBSA02,Cash EXBSA02,300000028360212,AL Jazeerah Bank EXBSA02 Jed Account - Acc # 015795017321044,300000028360197,,,SA,,
"354","211",ONAIZAH,Cash Onaizah,300000027801170,AL Jazeerah Bank Onaizah  Account - Acc # 015795017321046,300000027746380,,,SA,,
"4230","282",ALKOUTMALL,Cash Account ALKOUTMALL,300000157823528,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4231","283",GATEMALL,Cash Account GATEMALL,300000157823534,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"1","152",EXBSA,Cash EXBSA Riyadh,300000027801167,AL Jazeerah Bank EXBSA RYD Account - Acc # ,300000027746377,,,SA,,
"4232","303",JAHARKWT,Cash Account JAHARKWT,300000157823538,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4233","321",MUBARKIA,Cash Account MUBARKIA,300000157823548,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4234","332",KUWTMARINA,Cash Account KUWTMARINA,300000157823568,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4550","1232",KWTMGHATER,Cash KWTMGHATER,300000201814858,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4551","1233",KWTALDABOS,Cash KWTALDABOS,300000203623278,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4552","1230",KWT360MALL,Cash KWT360MALL,300000188098708,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4486","1167",WADIDAWSER,Cash WADIDAWSER,300000148053513,AL Jazeerah Bank WADIDAWSER,300000148053508,,,SN,,
"4554","1231",KWTWHMALL,Cash KWTWHMALL,300000188098715,National Bank of Kuwait KWD - ACC #******,300000157823502,,,KW,,
"4487","1168",MAKDARTWHD,Cash MAKDARTWHD,300000154328708,AL Jazeerah Bank MAKDARTWHD,300000154328712,,,SN,,
"363","183",SALAMRYD,Cash Al Salam Mall,300000003336239,AL Jazeerah Bank Salam Ryd Mall Account - Acc # 015795017321022,300000016780487,,,SA,,
"4488","1169",MAKAHMALL2,Cash MAKAHMALL2,300000131004944,AL Jazeerah Bank MAKAHMALL2,300000131168115,,,SN,,
"368","159",DANA,CASH Dana Mall Branch,300000017583353,AL Jazeerah Bank Dana Mall Account - Acc # 015795017321040,300000017584237,,,SA,,
"4489","1170",TIFZHRNCTR,Cash TIFZHRNCTR,300000156392385,AL Jazeerah Bank TIFZHRNCTR,300000156392390,,,SN,,
"4490","1171",QOUZBLVRD,Cash QOUZBLVRD,300000155263148,AL Jazeerah Bank QOUZBLVRD,300000155263154,,,SN,,
"4491","1172",ARARWOMNMT,Cash ARARWOMNMT,300000158604426,AL Jazeerah Bank ARARWOMNMT  N,300000212640475,,,SN,,
"4492","1173",SKAKAPLAZA,Cash SKAKAPLAZA,300000131004985,AL Jazeerah Bank SKAKAPLAZA,300000131168141,,,SN,,
"379","184",EXBSA04,Cash EXBSA04,300000033029077,AL Jazeerah Bank EXBSA04 Account - Acc #,300000033029092,,,SA,,
"373","218",EXBSA03,Cash EXBSA03,300000033029067,AL Jazeerah Bank EXBSA03 Account - Acc #,300000033029087,,,SA,,
"360","176",NAKHELMALL,Cash Nakheel Mall,300000003336222,AL Jazeerah Bank Nakhel Mall Account - Acc # 015795017321020,300000016780479,,,SA,,
"339","156",ARABMALL,CASH Arab Mall Branch,300000002399854,AL Jazeerah Bank Arab Mall Account - Acc # 015795017321008,300000016779076,,,SA,,
"357","165",HAMRAA,Cash Al Hamra Mall,300000003336235,AL Jazeerah Bank Hamraa Mall Account - Acc # 015795017321018,300000016780612,,,SA,,
"352","172",MAKKAH,CASH Makkah Mall Branch,300000002399858,AL Jazeerah Bank Makkah Mall Account - Acc # 015795017321037,300000016780596,,,SA,,
"340","158",AZIZMALL,CASH Aziz Mall Branch,300000001573444,AL Jazeerah Bank Aziz Mall Account - Acc # 015795017321012,300000016780340,,,SA,,
"351","178",NOUR,Cash Noor Mall,300000003336243,AL Jazeerah Bank Al Noor Mall Account - Acc # 015795017321025,300000016780500,,,SA,,
"4493","1174",SKAKASHLHB,Cash SKAKASHLHB,300000158604406,AL Jazeerah Bank SKAKASHLHB,300000158604409,,,SN,,
"4494","1176",SBTALYABVD,Cash SBTALYABVD,300000158604447,AL Jazeerah Bank SBTALYABVD,300000158604450,,,SN,,
"4495","1177",MAKADANPLZ,Cash MAKADANPLZ,300000131004975,AL Jazeerah Bank MAKADANPLZ,300000131168138,,,SN,,
"4496","1178",NJRANCFRNT,Cash NJRANCFRNT,300000131004991,AL Jazeerah Bank NJRANCFRNT,300000131168144,,,SN,,
"4497","1179",ABHHIZAMST,Cash ABHHIZAMST,300000158604477,AL Jazeerah Bank ABHHIZAMST,300000158604480,,,SN,,
"4498","1180",JEDKHUMRAH,Cash JEDKHUMRAH,300000158604454,AL Jazeerah Bank JEDKHUMRAH,300000158604460,,,SN,,
"4501","1182",JEDSULTNST,Cash JEDSULTNST,300000158604485,AL Jazeerah Bank JEDSULTNST,300000158604488,,,SN,,
"4504","1185",MEDALIYAT,Cash MEDALIYAT,300000171373244,AL Jazeerah Bank MEDALIYAT,300000171373263,,,SN,,
"4508","1190",DWADMIMKAN,Cash DWADMIMKAN,300000171543299,AL Jazeerah Bank DWADMIMKAN,300000171543302,,,SN,,
"4512","1194",MEDSOUQEBQ,Cash MEDSOUQEBQ,300000184638425,AL Jazeerah Bank MEDSOUQEBQ,300000184638428,,,SN,,
"4516","1198",MATHNABMAL,Cash MATHNABMAL,300000184930565,AL Jazeerah Bank MJMAKRMMAL Account Acc#,300000184930573,,,SN,,
"365","187",TAWAREN,CASH Tawaren Center Branch,300000001545572,AL Jazeerah Bank Tawaren Center Account - Acc # 015795017321023,300000016780490,,,SA,,
"404","185",TAHLIA-F,CASH Tahliah Center Branch,300000001545579,AL Jazeerah Bank Tahlia Center Account - Acc # 015795017321005,300000016779059,,,SA,,
"346","185",TAHLIA,CASH Tahliah Center Branch,300000001545579,AL Jazeerah Bank Tahlia Center Account - Acc # 015795017321005,300000016779059,,,SA,,
"345","182",SALAMJED,CASH Salam Mall Jeddah Branch,300000001573450,AL Jazeerah Bank Salam Jed Mall count - Acc # 015795017321009,300000016779087,,,SA,,
"361","180",RYDGALLER,Cash Riyadh Gallery,300000001545566,AL Jazeerah Bank Riyad Gallery Account - Acc # 015795017321017,300000016780609,,,SA,,
"344","179",REDSEA,CASH Red Sea Mall Branch,300000001573438,AL Jazeerah Bank Red Sea Mall Account - Acc # 015795017321006,300000016779062,,,SA,,
"358","166",HAYAT,Cash Al Hayat Mall,300000003336218,AL Jazeerah Bank Hayat Mall Account - Acc # 015795017321016,300000016780399,,,SA,,
"342","164",HAIFAA,CASH Haifaa Mall Branch,300000001573456,AL Jazeerah Bank Haifa Mall Account - Acc # 015795017321013,300000016780344,,,SA,,
"341","162",FLAMINGO,CASH Felamengo Mall Branch,300000001573441,AL Jazeerah Bank Flamingo Mall Account - Acc # 015795017321014,300000016780355,,,SA,,
"347","189",YASMEEN,CASH Yasmeen Mall Branch,300000001573447,AL Jazeerah Bank Yasmeen Mall Account - Acc # 015795017321010,300000016779089,,,SA,,
"338","155",ANDLUS,CASH Andalus Mall Branch,300000001573435,AL Jazeerah Bank Andalus Mall Account - Acc # 015795017321007,300000016779072,,,SA,,
"350","174",MANAR,Cash Al Manar Mall,300000003336246,AL Jazeerah Bank Al Manar Mall Account - Acc # 015795017321026,300000016780561,,,SA,,
"406","245",PANORAMA,CashPANORAMA,300000044083252,AL Jazeerah PANORAMA,300000044083244,,,SA,,
"343","171",MAHMAL,CASH AL Mahmal Branch,300000001545550,AL Jazeerah Bank Mahmal Center Account - Acc # 015795017321011,300000016780337,,,SA,,
"386","227",KHAFOTHAIM,CashKHAFOTHAIM,300000035114625,AL Jazeerah Bank KHAFOTHAIM ACC # 015795017321058,300000035114659,,,SA,,
"387","228",HAFRBATIN,CashHAFRBATIN,300000035114629,AL Jazeerah Bank HAFRBATIN ACC # 015795017321055,300000035114662,,,SA,,
"388","229",BUROTHAIM,CashBUROTHAIM,300000035114632,AL Jazeerah Bank BUROTHAIM ACC # 015795017321053,300000035114665,,,SA,,
"389","230",DAMMOTHAIM,CashDAMMOTHAIM,300000035114635,AL Jazeerah Bank DAMMOTHAIM ACC # 015795017321054,300000035114668,,,SA,,
"390","231",VILLAGEHMT,CashVILLAGEHMT,300000035114638,AL Jazeerah Bank VILLAGEHMT,300000035114671,,,SA,,
"391","232",PARKHMT,CashPARKHMT,300000035114641,AL Jazeerah Bank PARKHMT ACC # 015795017321056,300000035114674,,,SA,,
"392","233",NAKHDMM,CashNAKHDMM,300000035114644,AL Jazeerah Bank NAKHDMM,300000035114677,,,SA,,
"395","235",AJAWEED,CashAJAWEED,300000039834161,AL Jazeerah BankAJAWEED,300000039834122,,,SA,,
"396","236",RYDAVENUE,CashRYDAVENUE,300000039834164,AL Jazeerah BankRYDAVENUE,300000039834125,,,SA,,
"397","237",RYDPARK,CashRYDPARK,300000039834170,AL Jazeerah BankRYDPARK,300000039834130,,,SA,,
"398","238",OBHURMALL,CashOBHURMALL,300000039834174,AL Jazeerah BankOBHURMALL,300000039834133,,,SA,,
"401","239",HAMDANIIYA,CashHAMDANIIYA,300000039834199,AL Jazeerah BankHAMDANIIYA,300000039834136,,,SA,,
"407","284",HIJABMALL,Cash HIJABMALL,300000047540412,AL Jazeerah HIJABMALL,300000047540406,,,SA,,
"408","285",HILTONMAK,Cash HILTONMAK,300000047540415,AL Jazeerah HILTONMAK,300000047540409,,,SA,,
"409","265",KHURAISSQ2,Cash KHURAISSQ,300000047659064,AL Jazeerah KHURAISSQ,300000047659036,,,SA,,
"410","266",PRNCSLRD,Cash PRNCSLRD,300000047659074,AL Jazeerah PRNCSLRD,300000047659047,,,SA,,
"411","267",RIYADHDST,Cash RIYADHDST,300000048528255,AL Jazeerah RIYADHDST,300000048528249,,,SA,,
"412","268",RYDSHIFA,Cash RYDSHIFA,300000048528258,AL Jazeerah RYDSHIFA,300000048528252,,,SA,,
"467","330",MAKAHMEJAZ,Cash MAKAHMEJAZ,300000056128901,AL Jazeerah Bank MAKAHMEJAZ,300000056128898,,,SA,,
"469","332",NAJKINGROD,Cash NAJKINGROD,300000056139988,AL Jazeerah Bank NAJKINGROD,300000056139963,,,SA,,
"474","333",RYDSAWARIP,Cash RYDSAWARIP,300000056139991,AL Jazeerah Bank RYDSAWARIP,300000056139967,,,SA,,
"475","334",NAJRANPLZA,Cash NAJRANPLZA,300000056139994,AL Jazeerah Bank NAJRANPLZA,300000056139970,,,SA,,
"476","335",ABHATIMSQR,Cash ABHATIMSQR,300000056139997,AL Jazeerah Bank ABHATIMSQR,300000056139973,,,SA,,
"477","336",ALARIDAH,Cash ALARIDAH,300000056140000,AL Jazeerah Bank ALARIDAH,300000056139976,,,SA,,
"478","337",SAMTAHMALL,Cash SAMTAHMALL,300000056277003,AL Jazeerah Bank SAMTAHMALL,300000056139979,,,SA,,
"479","338",JEDANDLUS2,Cash JEDANDLUS2,300000056277006,AL Jazeerah Bank JEDANDLUS2,300000056139982,,,SA,,
"482","339",SABIAYASMN,Cash SABIAYASMN,300000056139955,AL Jazeerah Bank SABIAYASMN,300000056139951,,,SA,,
"502","358",UWALKJED,Cash UWALKJED,300000073517389,AL Jazeerah Bank UWALKJED,300000073517410,,,SA,,
"514","373",GALRYRYD2,Cash GALRYRYD2,300000097074458,AL Jazeerah Bank GALRYRYD2,300000097074433,,,SA,,
"515","374",LELEMALL,Cash LELEMALL,300000097074448,AL Jazeerah Bank LELEMALL,300000097074419,,,SA,,
"516","376",HIRAAJED,Cash HIRAAJED,300000107862589,AL Jazeerah Bank HIRAAJED,300000107862566,,,SA,,
"518","378",MTHNBOTHAM,Cash MTHNBOTHAM,300000118410649,AL Jazeerah Bank MTHNBOTHAM,300000118410600,,,SA,,
"519","379",KHOBRRASHD,Cash KHOBRRASHD,300000118410652,AL Jazeerah Bank KHOBRRASHD,300000118410624,,,SA,,
"520","380",EHSAOTHAIM,Cash EHSAOTHAIM,300000131004885,AL Jazeerah Bank EHSAOTHAIM,300000131168013,,,SA,,
"521","381",SHUBAILYML,Cash SHUBAILYML,300000131004931,AL Jazeerah Bank SHUBAILYML,300000131168035,,,SA,,
"522","382",DMMMARINA,Cash DMMMARINA,300000118410688,AL Jazeerah Bank DMMMARINA,300000118410627,,,SA,,
"523","383",JEDMNDARIN,Cash JEDMNDARIN,300000118410720,AL Jazeerah Bank JEDMNDARIN,300000118410630,,,SA,,
"524","384",JEDWAHBLVD,Cash JEDWAHBLVD,300000118410727,AL Jazeerah Bank JEDWAHBLVD,300000118410633,,,SA,,
"525","385",MAKHIJZMLL,Cash MAKHIJZMLL,300000113282142,AL Jazeerah Bank MAKHIJZMLL,300000113282133,,,SA,,
"526","386",JEDMRWACTR,Cash JEDMRWACTR,300000118410771,AL Jazeerah Bank JEDMRWACTR,300000118410639,,,SA,,
"527","387",MAKDYAFAML,Cash MAKDYAFAML,300000113282145,AL Jazeerah Bank MAKDYAFAML,300000113282136,,,SA,,
"528","388",JEDMUSADIA,Cash JEDMUSADIA,300000113282148,AL Jazeerah Bank JEDMUSADIA,300000113282139,,,SA,,
"529","389",RASSBULVRD,Cash RASSBULVRD,300000118410774,AL Jazeerah Bank RASSBULVRD,300000118410646,,,SA,,
"547","403",RYDMARINA,Cash RYDMARINA,300000147142406,AL Jazeerah Bank RYDMARINA,300000147142412,,,SA,,
"558","409",ARARWOMNMT,Cash ARARWOMNMT,300000158604426,AL Jazeerah Bank ARARWOMNMT  N,300000212640475,,,SA,,
"561","410",SKAKAPLAZA,Cash SKAKAPLAZA,300000131004985,AL Jazeerah Bank SKAKAPLAZA,300000131168141,,,SA,,
"562","411",SKAKASHLHB,Cash SKAKASHLHB,300000158604406,AL Jazeerah Bank SKAKASHLHB,300000158604409,,,SA,,
"571","413",SBTALYABVD,Cash SBTALYABVD,300000158604447,AL Jazeerah Bank SBTALYABVD,300000158604450,,,SA,,
"573","414",MAKADANPLZ,Cash MAKADANPLZ,300000131004975,AL Jazeerah Bank MAKADANPLZ,300000131168138,,,SA,,
"576","415",NJRANCFRNT,Cash NJRANCFRNT,300000131004991,AL Jazeerah Bank NJRANCFRNT,300000131168144,,,SA,,
"4165","236",ALAIN,Cash AL Ain Mall,300000004609363,Abu Dhabi Islamic Bank Account AED,300000004609283,,,AE,,
"4166","237",CITYWALK,Cash City Walk Mall,300000004609335,Abu Dhabi Islamic Bank Account AED,300000004609283,,,AE,,
"4557","1240",JEDFALLSQR,Cash JEDFALLSQR,300000222041899,AL Jazeerah Bank JEDFALLSQR,300000222041966,,,SN,,
"4547","403",ARARWOMNM2,Cash ARARWOMNM2,300000202795223,AL Jazeerah Bank ARARWOMNM2 Account Acc#,300000202795227,,,SN,,
"4093","376",SHUBAILYML,Cash SHUBAILYML,300000131004931,AL Jazeerah Bank SHUBAILYML,300000131168035,,,SN,,
"4094","377",DMMMARINA,Cash DMMMARINA,300000118410688,AL Jazeerah Bank DMMMARINA,300000118410627,,,SN,,
"4095","378",JEDMNDARIN,Cash JEDMNDARIN,300000118410720,AL Jazeerah Bank JEDMNDARIN,300000118410630,,,SN,,
"4097","380",MAKHIJZMLL,Cash MAKHIJZMLL,300000113282142,AL Jazeerah Bank MAKHIJZMLL,300000113282133,,,SN,,
"4098","381",JEDMRWACTR,Cash JEDMRWACTR,300000118410771,AL Jazeerah Bank JEDMRWACTR,300000118410639,,,SN,,
"4100","383",JEDMUSADIA,Cash JEDMUSADIA,300000113282148,AL Jazeerah Bank JEDMUSADIA,300000113282139,,,SN,,
"4101","384",RASSBULVRD,Cash RASSBULVRD,300000118410774,AL Jazeerah Bank RASSBULVRD,300000118410646,,,SN,,
"4103","388",JARIRRD,Cash JARIRRD,300000137243213,AL Jazeerah Bank JARIRRD,300000137243223,,,SN,,
"4105","390",TAIFTERAML,Cash TAIFTERAML,300000131004934,AL Jazeerah Bank TAIFTERAML,300000131168047,,,SN,,
"4106","391",JEDQURAISH,Cash JEDQURAISH,300000118410757,AL Jazeerah Bank JEDQURAISH,300000118410636,,,SN,,
"4107","392",JEDDAHPARK,Cash JEDDAHPARK,300000131004938,AL Jazeerah Bank JEDDAHPARK,300000131168053,,,SN,,
"4109","393",BAHAAVENUS,Cash BAHAAVENUS,300000131004963,AL Jazeerah Bank BAHAAVENUS,300000131168135,,,SN,,
"4110","394",RYDMARINA,Cash RYDMARINA,300000147142406,AL Jazeerah Bank RYDMARINA,300000147142412,,,SN,,
"4499","1181",JEDKNGAZIZ,Cash JEDKNGAZIZ,300000158604440,AL Jazeerah Bank JEDKNGAZIZ,300000158604443,,,SN,,
"4502","1183",KHJTHEZONE,Cash KHJTHEZONE,300000178411684,AL Jazeerah Bank KHJTHEZONE,300000178411687,,,SN,,
"4503","1184",HILTONMAK3,Cash HILTONMAK3,300000171373289,AL Jazeerah Bank HILTONMAK3,300000171373299,,,SN,,
"4505","1187",NJRANFRONT,Cash NJRANFRONT,300000184638643,AL Jazeerah Bank NJRANFRONT,300000184638647,,,SN,,
"4506","1188",JUBHUWYLYT,Cash JUBHUWYLYT,300000184930275,Al Jazeerah Bank JUBHUWYLYT,300000184930278,,,SN,,
"4507","1189",RYDTWIQDIS,Cash RYDTWIQDIS,300000171373302,AL Jazeerah Bank RYDTWIQDIS,300000171373306,,,SN,,
"4510","1192",BURSULMAVE,Cash BURSULMAVE,300000184930429,Al Jazeerah Bank BURSULMAVE,300000184930431,,,SN,,
"4511","1193",MEDTHEGATE,Cash MEDTHEGATE,300000052482543,AL Jazeerah Bank MEDTHEGATE,300000052407220,,,SN,,
"4513","1195",RYDQURTBAH,Cash RYDQURTBAH,300000224513318,AL Jazeerah Bank RYDQURTBAH,300000180252233,,,SN,,
"4514","1196",ONZSOQJADD,Cash ONZSOQJADD,300000180252239,AL Jazeerah Bank ONZSOQJADD,300000180252242,,,SN,,
"4515","1197",JEDMNRHPL,Cash JEDMNRHPLZ,300000183175542,AL Jazeerah Bank JEDMNRHPLZ,300000183175533,,,SN,,
"4518","1199",MJMAKRMMAL,Cash MJMAKRMMAL,300000203126495,AL Jazeerah Bank MJMAKRMMAL Account Acc#,300000203126499,,,SN,,
"4519","1200",KHMISMUJAN,Cash KHMISMUJAN,300000202684869,AL Jazeerah Bank KHMISMUJAN,300000224513361,,,SN,,
"4520","1201",MEDZAMPLMN,Cash MEDZAMPLMN,300000202684163,AL Jazeerah Bank MEDZAMPLMN,300000202684187,,,SN,,
"3596","198",EXBSA02,Cash EXBSA02,300000028360212,AL Jazeerah Bank EXBSA02 Jed Account - Acc # 015795017321044,300000028360197,,,SN,,
"3601","221",NAKHELMALL,Cash Nakheel Mall,300000003336222,AL Jazeerah Bank Nakhel Mall Account - Acc # 015795017321020,300000016780479,,,SN,,
"3573","222",NAKJPLAZA,Cash AL NAKheel PLAZA,300000003335888,AL Jazeerah Bank Nakhel Plaza Account - Acc # 015795017321038,300000016780602,,,SN,,
"3585","224",REDSEA,CASH Red Sea Mall Branch,300000001573438,AL Jazeerah Bank Red Sea Mall Account - Acc # 015795017321006,300000016779062,,,SN,,
"3602","225",RYDGALLER,Cash Riyadh Gallery,300000001545566,AL Jazeerah Bank Riyad Gallery Account - Acc # 015795017321017,300000016780609,,,SN,,
"3586","227",SALAMJED,CASH Salam Mall Jeddah Branch,300000001573450,AL Jazeerah Bank Salam Jed Mall count - Acc # 015795017321009,300000016779087,,,SN,,
"3604","228",SALAMRYD,Cash Al Salam Mall,300000003336239,AL Jazeerah Bank Salam Ryd Mall Account - Acc # 015795017321022,300000016780487,,,SN,,
"3615","229",EXBSA04,Cash EXBSA04,300000033029077,AL Jazeerah Bank EXBSA04 Account - Acc #,300000033029092,,,SN,,
"3587","230",TAHLIA,CASH Tahliah Center Branch,300000001545579,AL Jazeerah Bank Tahlia Center Account - Acc # 015795017321005,300000016779059,,,SN,,
"3605","231",TALAMALL,Cash Tala Mall,300000003336226,AL Jazeerah Bank Tala Mall Account - Acc # 015795017321021,300000016780483,,,SN,,
"3577","235",ZAHRAN,Cash AL DAHRAN MALL,300000003335882,AL Jazeerah Bank Dahran Mall Account - Acc # 015795017321039,300000016780606,,,SN,,
"3595","256",ONAIZAH,Cash Onaizah,300000027801170,AL Jazeerah Bank Onaizah  Account - Acc # 015795017321046,300000027746380,,,SN,,
"3609","259",ARARMALL,Cash Ararmall,300000028360221,AL Jazeerah Bank Ararmalld Account - Acc # 015795017321048,300000028360209,,,SN,,
"3610","260",KHERAIS,Cash Khris Mall,300000003336230,AL Jazeerah Bank Khuris Mall Account - Acc # 015795017321019,300000016780476,,,SN,,
"3611","261",SALAMAH,Cash SALMAH MALL,300000003335894,AL Jazeerah Bank Salma Mall Account - Acc # 015795017321033,300000016780582,,,SN,,
"3613","263",EXBSA03,Cash EXBSA03,300000033029067,AL Jazeerah Bank EXBSA03 Account - Acc #,300000033029087,,,SN,,
"3614","264",TABOUK,Cash Tabuk Park Mall,300000003335897,AL Jazeerah Bank Tabouk Park Mall Account - Acc # 015795017321029,300000016780570,,,SN,,
"3616","266",WADILABAN,CashWADILABAN,300000035114611,AL Jazeerah Bank WADILABAN ACC # 015795017321049,300000035114647,,,SN,,
"3618","268",RASHIDJZN,CashRASHIDJZN,300000035114617,AL Jazeerah Bank RASHIDJZN ACC # 015795017321051,300000035114653,,,SN,,
"3651","271",HAFRBATIN,CashHAFRBATIN,300000035114629,AL Jazeerah Bank HAFRBATIN ACC # 015795017321055,300000035114662,,,SN,,
"3652","272",BUROTHAIM,CashBUROTHAIM,300000035114632,AL Jazeerah Bank BUROTHAIM ACC # 015795017321053,300000035114665,,,SN,,
"3653","273",DAMMOTHAIM,CashDAMMOTHAIM,300000035114635,AL Jazeerah Bank DAMMOTHAIM ACC # 015795017321054,300000035114668,,,SN,,
